385.71	0.09
385.75	0.09
385.8	0.1
385.85	0.09
385.89	0.09
385.94	0.1
385.99	0.1
386.04	0.09
386.08	0.09
386.13	0.1
386.18	0.09
386.22	0.09
386.27	0.1
386.32	0.09
386.36	0.09
386.41	0.1
386.46	0.09
386.5	0.09
386.55	0.1
386.6	0.09
386.64	0.09
386.69	0.1
386.74	0.1
386.79	0.09
386.83	0.09
386.88	0.1
386.93	0.09
386.97	0.09
387.02	0.1
387.07	0.09
387.11	0.09
387.16	0.1
387.21	0.09
387.25	0.09
387.3	0.1
387.35	0.09
387.39	0.09
387.44	0.1
387.49	0.09
387.53	0.09
387.58	0.1
387.63	0.09
387.67	0.09
387.72	0.1
387.77	0.09
387.81	0.09
387.86	0.1
387.91	0.09
387.95	0.09
388	0.1
388.05	0.09
388.09	0.09
388.14	0.1
388.19	0.09
388.23	0.09
388.28	0.1
388.33	0.09
388.37	0.09
388.42	0.1
388.47	0.09
388.51	0.09
388.56	0.1
388.61	0.09
388.65	0.09
388.7	0.1
388.75	0.09
388.79	0.09
388.84	0.1
388.89	0.09
388.93	0.09
388.98	0.1
389.03	0.09
389.07	0.09
389.12	0.1
389.17	0.09
389.21	0.09
389.26	0.1
389.31	0.09
389.35	0.09
389.4	0.1
389.45	0.09
389.49	0.09
389.54	0.1
389.59	0.09
389.63	0.09
389.68	0.09
389.72	0.09
389.77	0.1
389.82	0.09
389.86	0.09
389.91	0.1
389.96	0.09
390	0.09
390.05	0.1
390.1	0.09
390.14	0.09
390.19	0.1
390.24	0.09
390.28	0.09
390.33	0.09
390.37	0.09
390.42	0.1
390.47	0.09
390.51	0.09
390.56	0.1
390.61	0.09
390.65	0.09
390.7	0.1
390.75	0.09
390.79	0.09
390.84	0.09
390.88	0.09
390.93	0.1
390.98	0.09
391.02	0.09
391.07	0.1
391.12	0.09
391.16	0.09
391.21	0.09
391.25	0.09
391.3	0.1
391.35	0.09
391.39	0.09
391.44	0.1
391.49	0.09
391.53	0.09
391.58	0.09
391.62	0.09
391.67	0.1
391.72	0.09
391.76	0.09
391.81	0.1
391.86	0.09
391.9	0.09
391.95	0.09
391.99	0.09
392.04	0.1
392.09	0.09
392.13	0.09
392.18	0.1
392.23	0.09
392.27	0.09
392.32	0.09
392.36	0.09
392.41	0.1
392.46	0.09
392.5	0.09
392.55	0.09
392.59	0.09
392.64	0.1
392.69	0.09
392.73	0.09
392.78	0.09
392.82	0.09
392.87	0.1
392.92	0.09
392.96	0.09
393.01	0.1
393.06	0.09
393.1	0.09
393.15	0.09
393.19	0.09
393.24	0.1
393.29	0.09
393.33	0.09
393.38	0.09
393.42	0.09
393.47	0.1
393.52	0.09
393.56	0.09
393.61	0.09
393.65	0.09
393.7	0.1
393.75	0.09
393.79	0.09
393.84	0.09
393.88	0.09
393.93	0.09
393.97	0.09
394.02	0.1
394.07	0.09
394.11	0.09
394.16	0.09
394.2	0.09
394.25	0.1
394.3	0.09
394.34	0.09
394.39	0.09
394.43	0.09
394.48	0.1
394.53	0.09
394.57	0.09
394.62	0.09
394.66	0.09
394.71	0.1
394.76	0.09
394.8	0.09
394.85	0.09
394.89	0.09
394.94	0.09
394.98	0.09
395.03	0.1
395.08	0.09
395.12	0.09
395.17	0.09
395.21	0.09
395.26	0.09
395.3	0.09
395.35	0.1
395.4	0.09
395.44	0.09
395.49	0.09
395.53	0.09
395.58	0.09
395.62	0.09
395.67	0.1
395.72	0.09
395.76	0.09
395.81	0.09
395.85	0.09
395.9	0.09
395.94	0.09
395.99	0.1
396.04	0.09
396.08	0.09
396.13	0.09
396.17	0.09
396.22	0.09
396.26	0.09
396.31	0.1
396.36	0.09
396.4	0.09
396.45	0.09
396.49	0.09
396.54	0.09
396.58	0.09
396.63	0.09
396.67	0.09
396.72	0.1
396.77	0.09
396.81	0.09
396.86	0.09
396.9	0.09
396.95	0.09
396.99	0.09
397.04	0.09
397.08	0.09
397.13	0.1
397.18	0.09
397.22	0.09
397.27	0.09
397.31	0.09
397.36	0.09
397.4	0.09
397.45	0.09
397.49	0.09
397.54	0.1
397.59	0.09
397.63	0.09
397.68	0.09
397.72	0.09
397.77	0.09
397.81	0.09
397.86	0.09
397.9	0.09
397.95	0.09
397.99	0.09
398.04	0.1
398.09	0.09
398.13	0.09
398.18	0.09
398.22	0.09
398.27	0.09
398.31	0.09
398.36	0.09
398.4	0.09
398.45	0.09
398.49	0.09
398.54	0.09
398.58	0.09
398.63	0.1
398.68	0.09
398.72	0.09
398.77	0.09
398.81	0.09
398.86	0.09
398.9	0.09
398.95	0.09
398.99	0.09
399.04	0.09
399.08	0.09
399.13	0.09
399.17	0.09
399.22	0.09
399.26	0.09
399.31	0.09
399.35	0.09
399.4	0.09
399.44	0.09
399.49	0.1
399.54	0.09
399.58	0.09
399.63	0.09
399.67	0.09
399.72	0.09
399.76	0.09
399.81	0.09
399.85	0.09
399.9	0.09
399.94	0.09
399.99	0.09
400.03	0.09
400.08	0.09
400.12	0.09
400.17	0.09
400.21	0.09
400.26	0.09
400.3	0.09
400.35	0.09
400.39	0.09
400.44	0.09
400.48	0.09
400.53	0.09
400.57	0.09
400.62	0.09
400.66	0.09
400.71	0.09
400.75	0.09
400.8	0.09
400.84	0.09
400.89	0.09
400.93	0.09
400.98	0.09
401.02	0.09
401.07	0.09
401.11	0.09
401.16	0.09
401.2	0.09
401.25	0.09
401.29	0.09
401.34	0.09
401.38	0.09
401.43	0.09
401.47	0.09
401.52	0.09
401.56	0.09
401.61	0.09
401.65	0.09
401.7	0.09
401.74	0.09
401.79	0.09
401.83	0.09
401.88	0.09
401.92	0.09
401.97	0.09
402.01	0.09
402.06	0.09
402.1	0.09
402.15	0.09
402.19	0.09
402.24	0.09
402.28	0.09
402.33	0.09
402.37	0.09
402.42	0.09
402.46	0.09
402.51	0.09
402.55	0.09
402.6	0.09
402.64	0.09
402.69	0.09
402.73	0.09
402.78	0.09
402.82	0.09
402.87	0.09
402.91	0.09
402.96	0.09
403	0.09
403.05	0.09
403.09	0.08
403.13	0.09
403.18	0.09
403.22	0.09
403.27	0.09
403.31	0.09
403.36	0.09
403.4	0.09
403.45	0.09
403.49	0.09
403.54	0.09
403.58	0.09
403.63	0.09
403.67	0.09
403.72	0.09
403.76	0.09
403.81	0.09
403.85	0.08
403.89	0.09
403.94	0.09
403.98	0.09
404.03	0.09
404.07	0.09
404.12	0.09
404.16	0.09
404.21	0.09
404.25	0.09
404.3	0.09
404.34	0.09
404.39	0.09
404.43	0.08
404.47	0.09
404.52	0.09
404.56	0.09
404.61	0.09
404.65	0.09
404.7	0.09
404.74	0.09
404.79	0.09
404.83	0.09
404.88	0.09
404.92	0.09
404.97	0.09
405.01	0.08
405.05	0.09
405.1	0.09
405.14	0.09
405.19	0.09
405.23	0.09
405.28	0.09
405.32	0.09
405.37	0.09
405.41	0.08
405.45	0.09
405.5	0.09
405.54	0.09
405.59	0.09
405.63	0.09
405.68	0.09
405.72	0.09
405.77	0.09
405.81	0.08
405.85	0.09
405.9	0.09
405.94	0.09
405.99	0.09
406.03	0.09
406.08	0.09
406.12	0.09
406.17	0.09
406.21	0.08
406.25	0.09
406.3	0.09
406.34	0.09
406.39	0.09
406.43	0.09
406.48	0.09
406.52	0.08
406.56	0.09
406.61	0.09
406.65	0.09
406.7	0.09
406.74	0.09
406.79	0.09
406.83	0.08
406.87	0.09
406.92	0.09
406.96	0.09
407.01	0.09
407.05	0.09
407.1	0.09
407.14	0.08
407.18	0.09
407.23	0.09
407.27	0.09
407.32	0.09
407.36	0.08
407.4	0.09
407.45	0.09
407.49	0.09
407.54	0.09
407.58	0.09
407.63	0.09
407.67	0.08
407.71	0.09
407.76	0.09
407.8	0.09
407.85	0.09
407.89	0.09
407.94	0.09
407.98	0.08
408.02	0.09
408.07	0.09
408.11	0.09
408.16	0.09
408.2	0.08
408.24	0.09
408.29	0.09
408.33	0.09
408.38	0.09
408.42	0.08
408.46	0.09
408.51	0.09
408.55	0.09
408.6	0.09
408.64	0.08
408.68	0.09
408.73	0.09
408.77	0.09
408.82	0.09
408.86	0.08
408.9	0.09
408.95	0.09
408.99	0.09
409.04	0.09
409.08	0.08
409.12	0.09
409.17	0.09
409.21	0.09
409.26	0.09
409.3	0.08
409.34	0.09
409.39	0.09
409.43	0.09
409.48	0.09
409.52	0.08
409.56	0.09
409.61	0.09
409.65	0.09
409.7	0.09
409.74	0.08
409.78	0.09
409.83	0.09
409.87	0.09
409.92	0.09
409.96	0.08
410	0.09
410.05	0.09
410.09	0.08
410.13	0.09
410.18	0.09
410.22	0.09
410.27	0.09
410.31	0.08
410.35	0.09
410.4	0.09
410.44	0.09
410.49	0.09
410.53	0.08
410.57	0.09
410.62	0.09
410.66	0.08
410.7	0.09
410.75	0.09
410.79	0.09
410.84	0.09
410.88	0.08
410.92	0.09
410.97	0.09
411.01	0.08
411.05	0.09
411.1	0.09
411.14	0.09
411.19	0.09
411.23	0.08
411.27	0.09
411.32	0.09
411.36	0.08
411.4	0.09
411.45	0.09
411.49	0.08
411.53	0.09
411.58	0.09
411.62	0.09
411.67	0.09
411.71	0.08
411.75	0.09
411.8	0.09
411.84	0.08
411.88	0.09
411.93	0.09
411.97	0.08
412.01	0.09
412.06	0.09
412.1	0.09
412.15	0.09
412.19	0.08
412.23	0.09
412.28	0.09
412.32	0.08
412.36	0.09
412.41	0.09
412.45	0.08
412.49	0.09
412.54	0.09
412.58	0.08
412.62	0.09
412.67	0.09
412.71	0.08
412.75	0.09
412.8	0.09
412.84	0.09
412.89	0.09
412.93	0.08
412.97	0.09
413.02	0.09
413.06	0.08
413.1	0.09
413.15	0.09
413.19	0.08
413.23	0.09
413.28	0.09
413.32	0.08
413.36	0.09
413.41	0.09
413.45	0.08
413.49	0.09
413.54	0.09
413.58	0.08
413.62	0.09
413.67	0.09
413.71	0.08
413.75	0.09
413.8	0.09
413.84	0.08
413.88	0.09
413.93	0.09
413.97	0.08
414.01	0.09
414.06	0.09
414.1	0.08
414.14	0.09
414.19	0.09
414.23	0.08
414.27	0.09
414.32	0.09
414.36	0.08
414.4	0.09
414.45	0.09
414.49	0.08
414.53	0.09
414.58	0.09
414.62	0.08
414.66	0.09
414.71	0.09
414.75	0.08
414.79	0.09
414.84	0.09
414.88	0.08
414.92	0.09
414.97	0.09
415.01	0.08
415.05	0.09
415.1	0.09
415.14	0.08
415.18	0.09
415.23	0.09
415.27	0.08
415.31	0.08
415.35	0.09
415.4	0.09
415.44	0.08
415.48	0.09
415.53	0.09
415.57	0.08
415.61	0.09
415.66	0.09
415.7	0.08
415.74	0.09
415.79	0.09
415.83	0.08
415.87	0.09
415.92	0.09
415.96	0.08
416	0.08
416.04	0.09
416.09	0.09
416.13	0.08
416.17	0.09
416.22	0.09
416.26	0.08
416.3	0.09
416.35	0.09
416.39	0.08
416.43	0.08
416.47	0.09
416.52	0.09
416.56	0.08
416.6	0.09
416.65	0.09
416.69	0.08
416.73	0.09
416.78	0.09
416.82	0.08
416.86	0.08
416.9	0.09
416.95	0.09
416.99	0.08
417.03	0.09
417.08	0.09
417.12	0.08
417.16	0.09
417.21	0.09
417.25	0.08
417.29	0.08
417.33	0.09
417.38	0.09
417.42	0.08
417.46	0.09
417.51	0.09
417.55	0.08
417.59	0.08
417.63	0.09
417.68	0.09
417.72	0.08
417.76	0.09
417.81	0.09
417.85	0.08
417.89	0.08
417.93	0.09
417.98	0.09
418.02	0.08
418.06	0.08
418.1	0.09
418.15	0.09
418.19	0.08
418.23	0.09
418.28	0.09
418.32	0.08
418.36	0.08
418.4	0.09
418.45	0.09
418.49	0.08
418.53	0.09
418.58	0.09
418.62	0.08
418.66	0.08
418.7	0.09
418.75	0.09
418.79	0.08
418.83	0.08
418.87	0.09
418.92	0.09
418.96	0.08
419	0.08
419.04	0.09
419.09	0.09
419.13	0.08
419.17	0.09
419.22	0.09
419.26	0.08
419.3	0.08
419.34	0.09
419.39	0.09
419.43	0.08
419.47	0.08
419.51	0.09
419.56	0.09
419.6	0.08
419.64	0.08
419.68	0.09
419.73	0.09
419.77	0.08
419.81	0.08
419.85	0.09
419.9	0.09
419.94	0.08
419.98	0.08
420.02	0.09
420.07	0.09
420.11	0.08
420.15	0.08
420.19	0.09
420.24	0.09
420.28	0.08
420.32	0.08
420.36	0.09
420.41	0.09
420.45	0.08
420.49	0.08
420.53	0.09
420.58	0.09
420.62	0.08
420.66	0.08
420.7	0.09
420.75	0.09
420.79	0.08
420.83	0.08
420.87	0.09
420.92	0.09
420.96	0.08
421	0.08
421.04	0.09
421.09	0.09
421.13	0.08
421.17	0.08
421.21	0.09
421.26	0.09
421.3	0.08
421.34	0.08
421.38	0.08
421.42	0.09
421.47	0.09
421.51	0.08
421.55	0.08
421.59	0.09
421.64	0.09
421.68	0.08
421.72	0.08
421.76	0.09
421.81	0.09
421.85	0.08
421.89	0.08
421.93	0.08
421.97	0.09
422.02	0.09
422.06	0.08
422.1	0.08
422.14	0.09
422.19	0.09
422.23	0.08
422.27	0.08
422.31	0.08
422.35	0.09
422.4	0.09
422.44	0.08
422.48	0.08
422.52	0.09
422.57	0.09
422.61	0.08
422.65	0.08
422.69	0.08
422.73	0.09
422.78	0.09
422.82	0.08
422.86	0.08
422.9	0.09
422.95	0.09
422.99	0.08
423.03	0.08
423.07	0.08
423.11	0.09
423.16	0.09
423.2	0.08
423.24	0.08
423.28	0.08
423.32	0.09
423.37	0.09
423.41	0.08
423.45	0.08
423.49	0.08
423.53	0.09
423.58	0.09
423.62	0.08
423.66	0.08
423.7	0.08
423.74	0.09
423.79	0.09
423.83	0.08
423.87	0.08
423.91	0.08
423.95	0.09
424	0.09
424.04	0.08
424.08	0.08
424.12	0.08
424.16	0.09
424.21	0.09
424.25	0.08
424.29	0.08
424.33	0.08
424.37	0.09
424.42	0.09
424.46	0.08
424.5	0.08
424.54	0.08
424.58	0.09
424.63	0.09
424.67	0.08
424.71	0.08
424.75	0.08
424.79	0.09
424.84	0.09
424.88	0.08
424.92	0.08
424.96	0.08
425	0.08
425.04	0.09
425.09	0.09
425.13	0.08
425.17	0.08
425.21	0.08
425.25	0.09
425.3	0.09
425.34	0.08
425.38	0.08
425.42	0.08
425.46	0.08
425.5	0.09
425.55	0.09
425.59	0.08
425.63	0.08
425.67	0.08
425.71	0.09
425.76	0.09
425.8	0.08
425.84	0.08
425.88	0.08
425.92	0.08
425.96	0.09
426.01	0.09
426.05	0.08
426.09	0.08
426.13	0.08
426.17	0.08
426.21	0.09
426.26	0.09
426.3	0.08
426.34	0.08
426.38	0.08
426.42	0.08
426.46	0.09
426.51	0.09
426.55	0.08
426.59	0.08
426.63	0.08
426.67	0.08
426.71	0.09
426.76	0.09
426.8	0.08
426.84	0.08
426.88	0.08
426.92	0.08
426.96	0.09
427.01	0.09
427.05	0.08
427.09	0.08
427.13	0.08
427.17	0.08
427.21	0.08
427.25	0.09
427.3	0.09
427.34	0.08
427.38	0.08
427.42	0.08
427.46	0.08
427.5	0.09
427.55	0.09
427.59	0.08
427.63	0.08
427.67	0.08
427.71	0.08
427.75	0.08
427.79	0.09
427.84	0.09
427.88	0.08
427.92	0.08
427.96	0.08
428	0.08
428.04	0.08
428.08	0.09
428.13	0.09
428.17	0.08
428.21	0.08
428.25	0.08
428.29	0.08
428.33	0.08
428.37	0.09
428.42	0.09
428.46	0.08
428.5	0.08
428.54	0.08
428.58	0.08
428.62	0.08
428.66	0.09
428.71	0.09
428.75	0.08
428.79	0.08
428.83	0.08
428.87	0.08
428.91	0.08
428.95	0.08
428.99	0.09
429.04	0.09
429.08	0.08
429.12	0.08
429.16	0.08
429.2	0.08
429.24	0.08
429.28	0.08
429.32	0.09
429.37	0.09
429.41	0.08
429.45	0.08
429.49	0.08
429.53	0.08
429.57	0.08
429.61	0.08
429.65	0.09
429.7	0.09
429.74	0.08
429.78	0.08
429.82	0.08
429.86	0.08
429.9	0.08
429.94	0.08
429.98	0.09
430.03	0.09
430.07	0.08
430.11	0.08
430.15	0.08
430.19	0.08
430.23	0.08
430.27	0.08
430.31	0.08
430.35	0.09
430.4	0.09
430.44	0.08
430.48	0.08
430.52	0.08
430.56	0.08
430.6	0.08
430.64	0.08
430.68	0.08
430.72	0.09
430.77	0.09
430.81	0.08
430.85	0.08
430.89	0.08
430.93	0.08
430.97	0.08
431.01	0.08
431.05	0.08
431.09	0.08
431.13	0.09
431.18	0.09
431.22	0.08
431.26	0.08
431.3	0.08
431.34	0.08
431.38	0.08
431.42	0.08
431.46	0.08
431.5	0.08
431.54	0.09
431.59	0.09
431.63	0.08
431.67	0.08
431.71	0.08
431.75	0.08
431.79	0.08
431.83	0.08
431.87	0.08
431.91	0.08
431.95	0.08
431.99	0.09
432.04	0.09
432.08	0.08
432.12	0.08
432.16	0.08
432.2	0.08
432.24	0.08
432.28	0.08
432.32	0.08
432.36	0.08
432.4	0.08
432.44	0.08
432.48	0.09
432.53	0.09
432.57	0.08
432.61	0.08
432.65	0.08
432.69	0.08
432.73	0.08
432.77	0.08
432.81	0.08
432.85	0.08
432.89	0.08
432.93	0.08
432.97	0.08
433.01	0.09
433.06	0.09
433.1	0.08
433.14	0.08
433.18	0.08
433.22	0.08
433.26	0.08
433.3	0.08
433.34	0.08
433.38	0.08
433.42	0.08
433.46	0.08
433.5	0.08
433.54	0.08
433.58	0.09
433.63	0.09
433.67	0.08
433.71	0.08
433.75	0.08
433.79	0.08
433.83	0.08
433.87	0.08
433.91	0.08
433.95	0.08
433.99	0.08
434.03	0.08
434.07	0.08
434.11	0.08
434.15	0.08
434.19	0.08
434.23	0.09
434.28	0.09
434.32	0.08
434.36	0.08
434.4	0.08
434.44	0.08
434.48	0.08
434.52	0.08
434.56	0.08
434.6	0.08
434.64	0.08
434.68	0.08
434.72	0.08
434.76	0.08
434.8	0.08
434.84	0.08
434.88	0.08
434.92	0.08
434.96	0.08
435	0.09
435.05	0.09
435.09	0.08
435.13	0.08
435.17	0.08
435.21	0.08
435.25	0.08
435.29	0.08
435.33	0.08
435.37	0.08
435.41	0.08
435.45	0.08
435.49	0.08
435.53	0.08
435.57	0.08
435.61	0.08
435.65	0.08
435.69	0.08
435.73	0.08
435.77	0.08
435.81	0.08
435.85	0.08
435.89	0.08
435.93	0.08
435.97	0.08
436.01	0.08
436.05	0.09
436.1	0.09
436.14	0.08
436.18	0.08
436.22	0.08
436.26	0.08
436.3	0.08
436.34	0.08
436.38	0.08
436.42	0.08
436.46	0.08
436.5	0.08
436.54	0.08
436.58	0.08
436.62	0.08
436.66	0.08
436.7	0.08
436.74	0.08
436.78	0.08
436.82	0.08
436.86	0.08
436.9	0.08
436.94	0.08
436.98	0.08
437.02	0.08
437.06	0.08
437.1	0.08
437.14	0.08
437.18	0.08
437.22	0.08
437.26	0.08
437.3	0.08
437.34	0.08
437.38	0.08
437.42	0.08
437.46	0.08
437.5	0.08
437.54	0.08
437.58	0.08
437.62	0.08
437.66	0.08
437.7	0.08
437.74	0.08
437.78	0.08
437.82	0.08
437.86	0.08
437.9	0.08
437.94	0.08
437.98	0.08
438.02	0.08
438.06	0.08
438.1	0.08
438.14	0.08
438.18	0.08
438.22	0.08
438.26	0.08
438.3	0.08
438.34	0.08
438.38	0.08
438.42	0.08
438.46	0.08
438.5	0.08
438.54	0.08
438.58	0.08
438.62	0.08
438.66	0.08
438.7	0.08
438.74	0.08
438.78	0.08
438.82	0.08
438.86	0.08
438.9	0.08
438.94	0.08
438.98	0.08
439.02	0.08
439.06	0.08
439.1	0.08
439.14	0.08
439.18	0.08
439.22	0.08
439.26	0.08
439.3	0.08
439.34	0.08
439.38	0.08
439.42	0.08
439.46	0.08
439.5	0.08
439.54	0.08
439.58	0.08
439.62	0.08
439.66	0.08
439.7	0.08
439.74	0.08
439.78	0.08
439.82	0.08
439.86	0.08
439.9	0.08
439.94	0.08
439.98	0.08
440.02	0.08
440.06	0.08
440.1	0.08
440.14	0.08
440.18	0.08
440.22	0.08
440.26	0.08
440.3	0.08
440.34	0.08
440.38	0.08
440.42	0.08
440.46	0.08
440.5	0.07
440.53	0.07
440.57	0.08
440.61	0.08
440.65	0.08
440.69	0.08
440.73	0.08
440.77	0.08
440.81	0.08
440.85	0.08
440.89	0.08
440.93	0.08
440.97	0.08
441.01	0.08
441.05	0.08
441.09	0.08
441.13	0.08
441.17	0.08
441.21	0.08
441.25	0.08
441.29	0.08
441.33	0.08
441.37	0.08
441.41	0.08
441.45	0.08
441.49	0.08
441.53	0.07
441.56	0.07
441.6	0.08
441.64	0.08
441.68	0.08
441.72	0.08
441.76	0.08
441.8	0.08
441.84	0.08
441.88	0.08
441.92	0.08
441.96	0.08
442	0.08
442.04	0.08
442.08	0.08
442.12	0.08
442.16	0.08
442.2	0.08
442.24	0.08
442.28	0.07
442.31	0.07
442.35	0.08
442.39	0.08
442.43	0.08
442.47	0.08
442.51	0.08
442.55	0.08
442.59	0.08
442.63	0.08
442.67	0.08
442.71	0.08
442.75	0.08
442.79	0.08
442.83	0.08
442.87	0.08
442.91	0.07
442.94	0.07
442.98	0.08
443.02	0.08
443.06	0.08
443.1	0.08
443.14	0.08
443.18	0.08
443.22	0.08
443.26	0.08
443.3	0.08
443.34	0.08
443.38	0.08
443.42	0.08
443.46	0.08
443.5	0.07
443.53	0.07
443.57	0.08
443.61	0.08
443.65	0.08
443.69	0.08
443.73	0.08
443.77	0.08
443.81	0.08
443.85	0.08
443.89	0.08
443.93	0.08
443.97	0.07
444	0.07
444.04	0.08
444.08	0.08
444.12	0.08
444.16	0.08
444.2	0.08
444.24	0.08
444.28	0.08
444.32	0.08
444.36	0.08
444.4	0.08
444.44	0.07
444.47	0.07
444.51	0.08
444.55	0.08
444.59	0.08
444.63	0.08
444.67	0.08
444.71	0.08
444.75	0.08
444.79	0.08
444.83	0.08
444.87	0.07
444.9	0.07
444.94	0.08
444.98	0.08
445.02	0.08
445.06	0.08
445.1	0.08
445.14	0.08
445.18	0.08
445.22	0.08
445.26	0.07
445.29	0.07
445.33	0.08
445.37	0.08
445.41	0.08
445.45	0.08
445.49	0.08
445.53	0.08
445.57	0.08
445.61	0.08
445.65	0.07
445.68	0.07
445.72	0.08
445.76	0.08
445.8	0.08
445.84	0.08
445.88	0.08
445.92	0.08
445.96	0.08
446	0.07
446.03	0.07
446.07	0.08
446.11	0.08
446.15	0.08
446.19	0.08
446.23	0.08
446.27	0.08
446.31	0.08
446.35	0.07
446.38	0.07
446.42	0.08
446.46	0.08
446.5	0.08
446.54	0.08
446.58	0.08
446.62	0.08
446.66	0.08
446.7	0.07
446.73	0.07
446.77	0.08
446.81	0.08
446.85	0.08
446.89	0.08
446.93	0.08
446.97	0.08
447.01	0.07
447.04	0.07
447.08	0.08
447.12	0.08
447.16	0.08
447.2	0.08
447.24	0.08
447.28	0.08
447.32	0.07
447.35	0.07
447.39	0.08
447.43	0.08
447.47	0.08
447.51	0.08
447.55	0.08
447.59	0.07
447.62	0.07
447.66	0.08
447.7	0.08
447.74	0.08
447.78	0.08
447.82	0.08
447.86	0.08
447.9	0.07
447.93	0.07
447.97	0.08
448.01	0.08
448.05	0.08
448.09	0.08
448.13	0.08
448.17	0.07
448.2	0.07
448.24	0.08
448.28	0.08
448.32	0.08
448.36	0.08
448.4	0.08
448.44	0.07
448.47	0.07
448.51	0.08
448.55	0.08
448.59	0.08
448.63	0.08
448.67	0.07
448.7	0.07
448.74	0.08
448.78	0.08
448.82	0.08
448.86	0.08
448.9	0.08
448.94	0.07
448.97	0.07
449.01	0.08
449.05	0.08
449.09	0.08
449.13	0.08
449.17	0.07
449.2	0.07
449.24	0.08
449.28	0.08
449.32	0.08
449.36	0.08
449.4	0.08
449.44	0.07
449.47	0.07
449.51	0.08
449.55	0.08
449.59	0.08
449.63	0.08
449.67	0.07
449.7	0.07
449.74	0.08
449.78	0.08
449.82	0.08
449.86	0.08
449.9	0.07
449.93	0.07
449.97	0.08
450.01	0.08
450.05	0.08
450.09	0.08
450.13	0.07
450.16	0.07
450.2	0.08
450.24	0.08
450.28	0.08
450.32	0.07
450.35	0.07
450.39	0.08
450.43	0.08
450.47	0.08
450.51	0.08
450.55	0.07
450.58	0.07
450.62	0.08
450.66	0.08
450.7	0.08
450.74	0.08
450.78	0.07
450.81	0.07
450.85	0.08
450.89	0.08
450.93	0.08
450.97	0.07
451	0.07
451.04	0.08
451.08	0.08
451.12	0.08
451.16	0.08
451.2	0.07
451.23	0.07
451.27	0.08
451.31	0.08
451.35	0.08
451.39	0.07
451.42	0.07
451.46	0.08
451.5	0.08
451.54	0.08
451.58	0.07
451.61	0.07
451.65	0.08
451.69	0.08
451.73	0.08
451.77	0.07
451.8	0.07
451.84	0.08
451.88	0.08
451.92	0.08
451.96	0.07
451.99	0.07
452.03	0.08
452.07	0.08
452.11	0.08
452.15	0.07
452.18	0.07
452.22	0.08
452.26	0.08
452.3	0.08
452.34	0.07
452.37	0.07
452.41	0.08
452.45	0.08
452.49	0.08
452.53	0.07
452.56	0.07
452.6	0.08
452.64	0.08
452.68	0.08
452.72	0.07
452.75	0.07
452.79	0.08
452.83	0.08
452.87	0.08
452.91	0.07
452.94	0.07
452.98	0.08
453.02	0.08
453.06	0.07
453.09	0.07
453.13	0.08
453.17	0.08
453.21	0.08
453.25	0.07
453.28	0.07
453.32	0.08
453.36	0.08
453.4	0.08
453.44	0.07
453.47	0.07
453.51	0.08
453.55	0.08
453.59	0.07
453.62	0.07
453.66	0.08
453.7	0.08
453.74	0.08
453.78	0.07
453.81	0.07
453.85	0.08
453.89	0.08
453.93	0.07
453.96	0.07
454	0.08
454.04	0.08
